feature_0,feature_1,is_anomaly
-3.0230645403894436,7.955072606309372,0
-0.9670876704848745,11.020379016357445,0
-3.1318469847872024,9.208893583435566,0
-1.2422864738661274,8.306616662579543,0
-2.7326636054246025,8.664969332080126,0
-5.128942727142494,9.836188632573547,0
-1.8589964450940892,8.91511026441894,0
-5.10539227584275,5.8426432392062075,1
-2.494264217577382,-1.6036578804756996,1
-4.308909300302848,3.626363769048476,1
-2.8282515587193684,8.218260271394835,0
-3.494923669388294,9.518332643716167,0
5.635015533174703,3.3015938803333746,1
-2.0726378188950823,9.91822096928452,0
-1.6735055109876082,7.884579273540705,0
-2.4751141547935243,8.244312897139682,0
-3.4741210836328547,9.700337588196764,0
-1.3026886565443934,8.197350457211087,0
-3.2940959361349904,9.662566562042182,0
-4.591127030936472,10.710742496488361,0
-3.2111893108595058,8.351385210647376,0
-2.1095096713001085,8.362929234406494,0
-2.432375731992495,7.731293904009753,0
-2.6204236844014503,8.110378486733534,0
-0.3193946898350779,8.205987842843172,0
-3.525019442031147,9.075965978046295,0
-2.983036970123666,8.999833857320045,0
-1.8706051642753763,7.352766065929363,0
-0.5444724901363609,9.049549680170053,0
-2.8728098352666063,8.957340504477257,0
-2.7549406871386943,8.741562558450653,0
-2.93849984757001,8.321865148324468,0
-1.637900325595506,7.668306447951575,0
-0.8642299095514665,8.765250088641945,0
-2.9919411452347826,8.060957519939612,0
-3.9877196134201776,8.294441919803615,0
-2.68182492299357,9.897946065684996,0
-2.9922586747361897,9.161079140183872,0
-1.8764157569464652,11.28497898600272,0
-2.2598139393419947,10.591739407961798,0
-2.5561182019319344,9.491326955421444,0
-0.9299848075453587,9.781720857351232,0
-1.5443459899552927,10.629868951746555,0
-3.0579225307937117,9.107131029339438,0
-2.641831369435324,8.039756823527682,0
-3.57159115119963,9.442593225405972,0
-3.6001640532679486,8.603471840243738,0
-2.831877461894886,8.763453111743276,0
-1.50551857383165,5.408571676918994,1
-3.6601912004750528,9.389984146543995,0
-3.186119623358709,9.625962417039192,0
-1.750269033265985,9.2954775521677,0
-3.2516682087507984,7.694263616977618,0
-3.327418306286223,11.106673403883784,0
-0.8757660907516542,7.867940735179635,0
-2.4393955380627315,8.628972531336563,0
-3.5902609506526475,9.630221735142587,0
-3.8536481340870274,8.095634181714125,0
-5.212429916051987,9.69216144772923,0
-4.116680857613978,9.198919986730628,0
-3.412899483782878,9.338645409919927,0
-2.571876720325922,9.969428448699562,0
-2.579363334511397,7.353325194682332,0
-0.3518894097872467,8.408571205194985,0
-2.2017909252436496,9.83002334073762,0
-3.857383045158463,9.757550222221038,0
-2.978672008987702,9.556846171784288,0
-3.1187098252120333,8.827314825212877,0
-0.8954863539941031,9.467820429712303,0
-2.237618785857377,7.737537552378013,0
-2.4655951766802966,10.709337168629077,0
-5.302996653981607,4.394113749299223,1
-1.8615090849520577,10.537315984606348,0
-3.177288076695799,10.006328477734845,0
-2.2418053089808474,9.335983934394337,0
-1.8754207421206517,9.428085225649822,0
-2.5288354219794313,9.56677608261547,0
-3.0319206435717896,10.063295354035212,0
-1.3299004389889237,9.081804609608433,0
-2.170701215558336,8.598998214297522,0
-1.723397464401918,9.439743689983288,0
-1.2194448689700044,9.687467479468282,0
-1.106403312116651,7.612435065406043,0
-1.1167323229884214,8.76423961359937,0
-3.5628800421991045,7.94648320661913,0
-2.8716385644558824,7.8946162335721795,0
-0.10578203781447515,8.956667331164738,0
-3.7188923658938577,9.614214858194527,0
-3.3445446763125073,11.159435255971712,0
-1.5111875131930979,6.118030750004634,0
-4.090388325084883,9.909324442274439,0
-1.5129308036056102,8.52052954503701,0
-1.8900433620475523,11.071781597910022,0
-4.065826796576654,9.620296079543962,0
-2.171594960977548,8.602409162075856,0
-1.8873876608355538,7.444061408307867,0
-3.3966898008548503,8.576827827874913,0
-1.7558560019482177,9.3954445130811,0
-3.2089231310453354,9.228266038932546,0
-3.8294308300733926,10.845744894052677,0
-2.9698363940125376,10.071408354417239,0
-1.48662719104311,11.454038534537595,0
-1.8272446517577863,8.704019371604867,0
-2.998047044839024,7.894668694909312,0
-2.7226404939829583,10.505012265048276,0
-1.4331904844541519,9.035597776870265,0
-2.358778717909174,9.379247130664549,0
-2.897374441593979,9.184702350573811,0
-1.4773530835841153,7.528725755161352,0
-1.5830200755211088,10.923702768668454,0
-3.1826882472966185,9.293280290422125,0
-0.6271731265777165,10.3597061743533,0
-2.881404399123803,10.103034747902509,0
-1.7671022510434433,9.313578708604815,0
2.783927301736861,1.1839018103644392,1
-1.9621002418827125,8.81209347576443,0
-3.146937607304066,8.483289173196505,0
-2.7581617715318236,9.985857079152678,0
-3.090878537001394,7.999529397505457,0
-2.851885217133099,8.642845262202531,0
-2.980235928671073,9.24633606555596,0
-0.6625606270050843,7.944201361872171,0
-1.9252694377267863,8.654994037411264,0
-3.490706274100701,9.476389602461595,0
-2.696069267214109,8.574555069924148,0
-1.8548319666986925,8.958701457287868,0
-2.125132174113443,8.98159138010423,0
-2.628785883751431,0.5123529978989816,1
-2.4771934739869836,8.26086825785214,0
-2.804147301344778,10.262028200872058,0
-4.222332152143628,10.368158502363737,0
-3.0734452217101387,9.19883743139536,0
-2.1147454806744532,8.59330164737806,0
-3.8038790987736557,10.175112915576843,0
-2.015879722171861,9.199122251893197,0
-3.039455241425191,8.22141329593598,0
-2.5796964011118413,9.500787772024525,0
-1.885077806000595,9.642631637462603,0
-2.3956802778015023,9.67641680271937,0
-1.3414155613929428,9.268706971499537,0
-3.9572819645500745,7.606822353821768,0
-3.7896269755490333,10.769080310182687,0
-3.178270361712667,10.0541908155944,0
-0.8969193650641047,10.32920058178237,0
-0.8166597762946108,-2.505250317623497,1
-2.327331367994255,9.26250671449866,0
-3.089721072857473,9.602864532618932,0
-2.87016378887183,10.173615931562571,0
-0.06344564343592385,9.14350731017355,0
-0.5271601893955689,3.422111536716163,1
-3.227641844305186,8.800838976486476,0
-3.044525809006673,8.923752845894162,0
-3.498802443311331,8.888499208098676,0
0.2727939525839287,-0.8695077796974044,1
-3.1481593707422526,7.691196334790825,0
-1.9326406599969839,9.32553628274186,0
-2.4988450032093694,7.702449895848163,0
-1.9482781751115115,8.718805810169163,0
-2.2194227661563373,11.089686926843761,0
-2.4884039153773423,8.28628318696919,0
-0.8692330936813573,9.756413619270216,0
-1.636876986332072,9.197628133936675,0
-1.5397404225260134,9.441480490070008,0
-2.0722594533064003,10.204932402984664,0
-1.9383071123595832,10.149851768378923,0
-3.0614206673337216,9.647217945953834,0
-3.436128094630833,8.954760772136524,0
-2.2653969092815514,8.450207497461594,0
-4.136740060935913,9.062371074859705,0
-2.743350997776086,8.780149171249143,0
-0.8479384085048802,8.557189871612051,0
-2.376227948905874,8.31416531325915,0
-1.0057993212855996,9.891648418773995,0
-1.7868162652249788,8.641452976106557,0
-2.992384085352124,10.588272891488355,0
-2.4207907367609027,10.491816209253585,0
-2.3281760643490435,7.717454180242477,0
-2.0691831729994177,8.512231903845713,0
-3.085968953621083,9.769677354024079,0
-2.534224581797894,9.83205242739861,0
-2.4038221169067904,7.680260633280119,0
-2.4534727107640557,10.108477646669272,0
-3.387180209809311,8.187405774158464,0
-1.1918035574184245,9.211885732890723,0
-3.0643971497459486,10.895443197638913,0
-1.831271751713481,8.52637472005262,0
-3.037814304802507,9.600650146953416,0
-2.503953923334567,9.061266721963065,0
-1.6956804056830803,7.783421811764368,0
-2.2420709720412666,9.523011151428257,0
-2.9945611708818536,9.096160267584645,0
-3.1584751681187573,7.790345861436067,0
-1.6391298923639963,9.509968016170928,0
-1.8568747446393306,7.4378939712140735,0
-0.9860735457830929,9.553196171882982,0
-5.752986068450371,5.638918225943932,1
-0.18986808307105596,9.407603967592696,0
-2.6793822455776786,8.561058078871048,0
-4.287917871957029,10.510330439687506,0
-1.9952897733938353,9.193867910137921,0
-0.8220559879801854,9.895925885147774,0
-2.784249320204394,6.712364963462738,0
-2.300334028047995,7.0546160043185475,0
-4.1926358152737,8.208416061702135,0
-1.335872523726216,-2.743811618713249,1
-3.5304304401834634,9.722642575497677,0
-2.756375005573347,8.332301880200525,0
-2.9556312376032783,9.20837612109663,0
-3.8760763214681715,8.78952072630564,0
-1.3141509941279077,7.491099223414548,0
-4.202154437248136,8.915946501403573,0
-1.585170603845849,8.829383991755334,0
-2.617957771509608,9.415997850297265,0
-1.8638216734676027,10.382917685730671,0
-4.56486904874038,2.55893744667594,1
-2.7641748404736055,10.518279116781011,0
-1.124924804542232,9.578195248250683,0
-3.3273965064750572,9.01091167078737,0
-3.0681194703243384,9.391498003262845,0
-3.554006817073784,7.047929538822322,0
-3.4172216985739614,7.601982426863032,0
-3.110904235282147,10.866564312707261,0
-2.1380517496814413,8.410300941482502,0
-2.2951038789225464,7.768547349486335,0
-1.312566136407099,8.40450322387894,0
-1.3510867495526824,9.805948822161259,0
-2.684157379748159,8.258540968705478,0
-3.9572115234689944,6.815480171578241,0
-3.696796042082263,9.324106838425351,0
-3.5005899725090575,6.8608960145946085,0
3.989311689605061,-3.451930671860686,1
-1.8704674010235656,7.87128121546784,0
-3.1323381494775147,8.458809009038069,0
-3.631919644615049,9.396695874382374,0
-2.442206905827878,9.530225345902423,0
-1.5588900310791745,10.724899500780248,0
-1.6380729196210577,8.688262596030482,0
-2.5975605822580854,8.644275098316195,0
-2.030217797306358,9.347948233485273,0
-3.226019943655555,7.147749511125263,0
-1.8964237179901806,7.960870565024667,0
-2.9685585225929945,8.164441758733531,0
-2.47119414488455,9.134317454916584,0
-3.3314180186191815,9.257973339690235,0
-2.874519174364859,9.198966434063232,0
-3.6015103877253294,8.697877678503522,0
-2.028188391316037,9.238170152477455,0
-1.6984112574687287,-4.609571285698443,1
-4.065779521712502,8.58617096723241,0
-2.3086284258218073,10.16292347762704,0
-2.3008148151051975,6.972551259774033,0
-1.4261463798774732,10.068088180233227,0
-1.7875255590095152,7.885234356981094,0
-3.8181003935147926,-3.799145881758794,1
-2.3896172546385968,8.041217187316768,0
-2.696341888057299,10.000016123878186,0
-2.8010088919682943,7.4510953195016665,0
-0.4484496981707631,10.769626970641529,0
-3.9077651968718916,9.577255364888893,0
1.1747997457330217,5.062490820277402,1
-0.8805820774814583,7.634184669983432,0
-4.127776314690761,-4.128065755965569,1
-2.2642310519440274,8.507342952827194,0
-2.284745804492778,10.061384430810477,0
-1.970441630606381,8.093612535118957,0
-1.686652710949561,7.793442478227301,0
-1.776557545837171,8.933569548089741,0
-3.5333844473819553,10.868378694532511,0
-4.103625281847117,8.41491110524455,0
-2.186118349936721,8.761932626072035,0
-2.426757870118247,7.556734628733393,0
-1.0084378324184393,9.864507870311817,0
-1.1988888769331414,10.40996993898828,0
-3.152715853432893,9.942126256279561,0
-3.4076122944011082,9.50620529970483,0
-1.423302057221172,9.488984361078277,0
-1.74311734466806,10.24121935208263,0
-2.4121200737047097,9.982931118731212,0
-1.6860270390908356,9.087604095386727,0
-2.8244668676930957,9.77325534869159,0
-4.124329438958259,10.179025482655495,0
-2.140524314179849,8.620947315870962,0
-2.6861448505467997,8.21598888365987,0
-2.2325068237227312,9.841469377234347,0
-3.612564229226624,6.8613955352458404,0
-2.4226078355798504,8.858608892806243,0
-3.571501336778855,9.487878558833504,0
-2.3859928162682644,9.565771504238791,0
-2.8308326742701326,11.091034111759164,0
