time,value,trend,seasonal,noise
381.0,18.18563510043811,19.05,-0.6845471059286868,-0.17981779363320663
382.0,17.692318039931273,19.1,-0.7705132427757871,-0.637168717292942
383.0,18.14794556799376,19.150000000000002,-0.844327925502013,-0.15772650650422831
384.0,18.067433149067874,19.200000000000003,-0.9048270524660175,-0.22773979846610937
385.0,18.344061619647707,19.25,-0.9510565162951541,0.045118135942862285
386.0,18.42023954200446,19.3,-0.9822872507286875,0.10252679273314783
387.0,18.914824523336495,19.35,-0.9980267284282716,0.5628512517647658
388.0,18.687100423027545,19.400000000000002,-0.9980267284282716,0.2851271514558151
389.0,18.294641652572594,19.450000000000003,-0.9822872507286889,-0.17307109669872092
390.0,18.27941908230034,19.5,-0.9510565162951542,-0.2695244014045074
391.0,18.792748698985932,19.55,-0.9048270524660207,0.1475757514519517
392.0,18.35960211239179,19.6,-0.8443279255020169,-0.39606996210619266
393.0,19.428924386980515,19.650000000000002,-0.7705132427757918,0.5494376297563061
394.0,19.369284930287694,19.700000000000003,-0.6845471059286922,0.3538320362163861
395.0,19.02146205207611,19.75,-0.5877852522924776,-0.14075269563141143
396.0,18.80430596717102,19.8,-0.4817536741017145,-0.5139403587272634
397.0,19.88803715956495,19.85,-0.3681245526846778,0.406161712249624
398.0,19.616948159259362,19.900000000000002,-0.2486898871648553,-0.034361953575785364
399.0,20.196011660027736,19.950000000000003,-0.12533323356430548,0.37134489359203854
400.0,19.521671702361687,20.0,-1.959434878635765e-15,-0.4783282976383101
401.0,19.99552072667817,20.05,0.1253332335643016,-0.17981250688613185
402.0,20.350262997080307,20.1,0.2486898871648515,0.0015731099154549497
403.0,20.532218730814098,20.150000000000002,0.36812455268467414,0.014094178129422616
404.0,20.54673403265794,20.200000000000003,0.48175367410171105,-0.1350196414437731
405.0,21.02464023199672,20.25,0.5877852522924687,0.1868549797042496
406.0,20.664260977113912,20.3,0.6845471059286893,-0.3202861288147783
407.0,21.077799397269402,20.35,0.7705132427757893,-0.04271384550638805
408.0,21.280416615015586,20.400000000000002,0.8443279255020147,0.03608868951356966
409.0,21.509158702683646,20.450000000000003,0.904827052466019,0.1543316502176247
410.0,21.66454097972182,20.5,0.951056516295153,0.21348446342666685
411.0,21.19489462317733,20.55,0.9822872507286882,-0.3373926275513607
412.0,21.137792477207586,20.6,0.9980267284282713,-0.4602342512206867
413.0,22.031329774997825,20.650000000000002,0.9980267284282718,0.3833030465695527
414.0,21.78198145432257,20.700000000000003,0.9822872507286896,0.0996942035938775
415.0,21.476510555328186,20.75,0.9510565162951531,-0.22454596096696608
416.0,22.170172645122776,20.8,0.9048270524660191,0.46534559265675685
417.0,21.729030315789874,20.85,0.8443279255020151,0.0347023902878576
418.0,22.024302397994937,20.900000000000002,0.7705132427757897,0.35378915521914794
419.0,21.654802650351726,20.950000000000003,0.6845471059286896,0.020255544423032686
420.0,22.20600962975707,21.0,0.5877852522924748,0.6182243774645961
421.0,22.05835592683468,21.05,0.4817536741017177,0.5266022527329614
422.0,21.39343530814096,21.1,0.3681245526846812,-0.07468924454372204
423.0,21.690161172451166,21.150000000000002,0.24868988716485885,0.2914712852863066
424.0,21.51894601843985,21.200000000000003,0.12533323356430207,0.19361278487554426
425.0,21.66058946725971,21.25,5.6346132373510016e-15,0.4105894672597046
426.0,20.885189728261665,21.3,-0.125333233564305,-0.2894770381740313
427.0,21.30712555083468,21.35,-0.24868988716485482,0.20581543799953178
428.0,21.349402793370203,21.400000000000002,-0.3681245526846773,0.3175273460548763
429.0,20.440624479971355,21.450000000000003,-0.48175367410171405,-0.5276218459269343
430.0,20.5572371939078,21.5,-0.5877852522924715,-0.3549775537997325
431.0,20.253683240743285,21.55,-0.6845471059286866,-0.6117696533280301
432.0,20.748664706890846,21.6,-0.770513242775787,-0.0808220503333673
433.0,21.020934751236773,21.650000000000002,-0.8443279255020166,0.21526267673878863
434.0,21.245880063162794,21.700000000000003,-0.9048270524660174,0.4507071156288084
435.0,20.821171917830778,21.75,-0.951056516295154,0.022228434125932554
436.0,21.306297412942698,21.8,-0.9822872507286875,0.48858466367138753
437.0,20.43794283410726,21.85,-0.9980267284282716,-0.4140304374644674
438.0,20.390958539765183,21.900000000000002,-0.9980267284282716,-0.5110147318065463
439.0,20.951048439602328,21.950000000000003,-0.9822872507286889,-0.016664309668985633
440.0,21.16416311838664,22.0,-0.9510565162951542,0.11521963468179218
441.0,21.13536452310575,22.05,-0.9048270524660208,-0.009808424428227934
442.0,20.635439444486025,22.1,-0.8443279255020132,-0.6202326300119629
443.0,21.352750745370376,22.150000000000002,-0.7705132427757919,-0.026736011853836523
444.0,21.12411204391986,22.200000000000003,-0.6845471059286872,-0.391340850151456
445.0,21.863116512356534,22.25,-0.5877852522924778,0.20090176464901152
446.0,21.92822579972734,22.3,-0.4817536741017147,0.10997947382905447
447.0,21.69991151141711,22.35,-0.36812455268468464,-0.28196393589820656
448.0,21.99715003763414,22.400000000000002,-0.24868988716485554,-0.15416007520100805
449.0,22.006902709869014,22.450000000000003,-0.12533323356430573,-0.31776405656668544
450.0,22.481196270818046,22.5,-2.204364238465236e-15,-0.018803729181951563
451.0,22.96187592971468,22.55,0.1253332335643084,0.2865426961503715
452.0,22.55297207326419,22.6,0.24868988716485127,-0.2957178139006631
453.0,23.169338507340036,22.650000000000002,0.36812455268468053,0.1512139546553533
454.0,23.022676388589982,22.700000000000003,0.4817536741017108,-0.15907728551173222
455.0,23.09992340261377,22.75,0.5877852522924742,-0.23786184967870325
456.0,23.452437997942315,22.8,0.684547105928684,-0.03210910798636735
457.0,23.309940546049976,22.85,0.7705132427757891,-0.3105726967258122
458.0,23.578233133897857,22.900000000000002,0.8443279255020109,-0.1660947916041546
459.0,23.495463684689366,22.950000000000003,0.9048270524660189,-0.3593633677766545
460.0,24.54047405617007,23.0,0.9510565162951551,0.5894175398749167
461.0,24.042866316320207,23.05,0.9822872507286882,0.010579065591518583
462.0,23.8881090760305,23.1,0.9980267284282718,-0.2099176523977756
463.0,24.21222070164854,23.150000000000002,0.9980267284282719,0.06419397322026658
464.0,24.148588835821442,23.200000000000003,0.9822872507286883,-0.03369841490724889
465.0,24.134765636435187,23.25,0.9510565162951554,-0.06629087985996678
466.0,24.389077062479046,23.3,0.9048270524660192,0.18425001001302757
467.0,24.42158023851621,23.35,0.844327925502019,0.22725231301419152
468.0,24.01136289849263,23.400000000000002,0.7705132427757898,-0.15915034428315825
469.0,23.96180163373529,23.450000000000003,0.684547105928695,-0.172745472193404
470.0,24.00526974314698,23.5,0.587785252292475,-0.0825155091454932
471.0,23.341177324681038,23.55,0.4817536741017117,-0.6905763494206755
472.0,23.513567234025118,23.6,0.3681245526846814,-0.4545573186595656
473.0,24.30875216739821,23.650000000000002,0.2486898871648522,0.41006228023335733
474.0,24.318823547614695,23.700000000000003,0.12533323356430937,0.49349031405038507
475.0,23.675289188133085,23.75,-1.22588476042053e-15,-0.07471081186691349
476.0,23.847633855352434,23.8,-0.1253332335642977,0.17296708891672993
477.0,23.694685159198208,23.85,-0.2486898871648546,0.09337504636306083
478.0,24.455539689851904,23.900000000000002,-0.3681245526846705,0.9236642425365713
479.0,23.804118799328663,23.950000000000003,-0.4817536741017138,0.335872473430373
480.0,23.373839470263302,24.0,-0.5877852522924655,-0.03837527744422996
481.0,23.078790761891188,24.05,-0.6845471059286865,-0.2866621321801277
482.0,22.847552861146937,24.1,-0.7705132427757914,-0.4819338960772717
483.0,23.36671116525816,24.150000000000002,-0.8443279255020126,0.06103909076016693
484.0,23.06826772394869,24.200000000000003,-0.9048270524660204,-0.226905223585291
485.0,22.872267370825547,24.25,-0.9510565162951518,-0.42667611287930224
486.0,23.123740883998554,24.3,-0.9822872507286887,-0.193971865272758
487.0,23.02750887048741,24.35,-0.9980267284282711,-0.32446440108431857
488.0,23.908115762093498,24.400000000000002,-0.9980267284282717,0.5061424905217694
489.0,23.732204676356147,24.450000000000003,-0.9822872507286903,0.26449192708483515
490.0,23.546551691309862,24.5,-0.9510565162951543,-0.0023917923949852127
491.0,24.08915618920099,24.55,-0.9048270524660178,0.44398324166700787
492.0,23.77888256679227,24.6,-0.8443279255020172,0.02321049229428549
493.0,23.621101496825734,24.650000000000002,-0.7705132427757876,-0.2583852603984791
494.0,24.472390117252207,24.700000000000003,-0.6845471059286925,0.45693722318089713
495.0,24.323887760812923,24.75,-0.5877852522924722,0.16167301310539758
496.0,24.007072479600343,24.8,-0.48175367410172115,-0.31117384629793693
497.0,24.424773843890243,24.85,-0.36812455268467825,-0.057101603425082456
498.0,24.388624636819713,24.900000000000002,-0.24868988716486265,-0.2626854760154272
499.0,24.409826847146398,24.950000000000003,-0.12533323356430598,-0.41483991928930086
